,x,y,target
66,46.76490783691406,-17.765762329101562,H
67,53.59498596191406,26.556934356689453,E
68,-15.810029983520508,1.5242280960083008,Y
69,12.468511581420898,-22.852413177490234,H
70,20.910600662231445,-35.440757751464844,Q
71,19.205087661743164,44.58998489379883,Q
72,6.029515743255615,31.994892120361328,Q
73,-69.11060333251953,13.101993560791016,J
74,-72.40489959716797,-9.99172306060791,J
75,-2.9636733531951904,63.66680145263672,D
76,15.5602445602417,18.63960838317871,R
77,-45.85255813598633,-3.3347859382629395,M
78,22.054502487182617,-70.47901916503906,A
79,-23.184053421020508,41.16343688964844,N
80,-40.706417083740234,-10.859668731689453,M
81,-4.097233772277832,-29.892061233520508,P
82,4.691163063049316,-36.23310852050781,C
83,19.95037078857422,19.093528747558594,P
84,-28.284990310668945,-5.179538726806641,N
85,-69.28495788574219,-44.89564514160156,W
86,-25.81696128845215,28.77958106994629,V
87,-22.784055709838867,3.2791860103607178,V
88,-42.216915130615234,-8.88888168334961,M
89,40.30678939819336,-26.485904693603516,E
90,-23.954439163208008,2.334071397781372,N
91,2.3011255264282227,-63.14875030517578,Y
92,-80.4316635131836,-36.370025634765625,W
93,11.253250122070312,3.167156219482422,O
94,-67.28357696533203,60.807044982910156,N
95,18.49512481689453,24.847492218017578,H
96,3.6206820011138916,56.79768753051758,O
97,6.605562210083008,51.812767028808594,N
98,-53.881858825683594,50.49597930908203,H
99,57.0341682434082,-48.32592010498047,U
100,-34.55202102661133,-79.10614776611328,Y
101,37.49241256713867,-30.575960159301758,S
102,29.70347785949707,28.848251342773438,S
103,3.023850202560425,-88.7086410522461,T
104,72.76294708251953,-32.65557098388672,C
105,-47.718116760253906,-74.32504272460938,V
106,-7.896398067474365,-54.58428192138672,T
107,9.948244094848633,-25.707046508789062,K
108,-4.35444974899292,57.416629791259766,D
109,91.4754867553711,-16.127883911132812,W
110,-69.68944549560547,-14.109601974487305,I
111,85.58515930175781,13.926240921020508,E
112,-19.55933380126953,-42.16219711303711,F
113,-66.91665649414062,-14.00773811340332,I
114,-0.7779016494750977,40.329708099365234,H
115,69.27320098876953,59.976497650146484,U
116,71.13723754882812,28.215673446655273,C
117,-4.769772529602051,21.829315185546875,F
118,32.7701416015625,-64.71454620361328,A
119,37.554386138916016,-25.54136085510254,Z
120,36.64362335205078,-9.917989730834961,X
121,-28.407434463500977,-6.4893693923950195,N
122,17.715524673461914,-38.03861999511719,R
123,23.858457565307617,32.21318054199219,B
124,23.746292114257812,0.18771377205848694,B
125,55.95960235595703,-39.33631134033203,U
126,6.888996601104736,11.863561630249023,J
127,63.36191177368164,-62.068687438964844,F
128,-37.94432067871094,-2.6585640907287598,M
129,-16.410282135009766,-93.31441497802734,H
130,35.41385269165039,-72.86912536621094,A
131,-4.370392322540283,-19.500530242919922,O
132,88.11605072021484,28.023313522338867,E
133,60.271724700927734,-34.288902282714844,U
134,24.25602149963379,-67.45220184326172,A
135,46.03679656982422,-33.98454666137695,X
136,34.995994567871094,-15.071000099182129,S
137,-89.81086730957031,-4.951956272125244,J
138,32.93849182128906,-36.70643615722656,K
139,-72.02085876464844,-13.789643287658691,I
140,-21.62181854248047,-25.895614624023438,P
141,-19.842580795288086,93.431884765625,T
142,72.56415557861328,28.853797912597656,C
143,-58.218162536621094,51.32719421386719,H
144,27.102102279663086,-74.66000366210938,A
145,-9.124930381774902,12.313743591308594,L
146,-1.3538148403167725,-81.0068359375,T
147,21.223438262939453,-73.1036148071289,A
148,-44.39517593383789,-75.47096252441406,V
149,4.983546257019043,40.8646240234375,U
150,-45.25940704345703,67.13459014892578,I
151,22.352603912353516,-28.693960189819336,Z
152,-26.03807258605957,27.937480926513672,V
153,-37.5161018371582,9.863534927368164,M
154,-54.90822982788086,26.55830192565918,L
155,17.19768714904785,52.54298400878906,O
156,21.989866256713867,30.57586097717285,B
157,20.45090103149414,-56.46417999267578,A
158,21.59235382080078,-14.668264389038086,K
159,13.545419692993164,56.5733528137207,H
160,-1.567982792854309,-56.33509063720703,T
161,-54.17661666870117,-36.84815979003906,W
162,62.90132522583008,-63.353878021240234,F
163,43.37252426147461,-63.38521194458008,A
164,83.58226013183594,16.085832595825195,E
165,-81.36740112304688,40.34580993652344,M
166,24.761259078979492,21.75653648376465,B
167,-15.363848686218262,22.27486801147461,M
168,-0.6967893242835999,-58.77853775024414,Y
169,-33.187103271484375,-71.31639862060547,V
170,33.973697662353516,29.4356746673584,S
171,71.97004699707031,29.010217666625977,C
172,-20.85341453552246,14.624122619628906,H
173,64.98345947265625,63.621055603027344,U
174,-7.1114606857299805,-32.942161560058594,P
175,75.24132537841797,-11.124920845031738,Z
176,53.397010803222656,-21.327884674072266,E
177,-33.46040725708008,-11.0113525390625,N
178,-4.891748428344727,-26.253324508666992,P
179,15.307730674743652,56.756893157958984,H
180,-5.974917411804199,-52.627017974853516,T
181,34.668209075927734,20.36015510559082,B
182,66.41588592529297,56.89977264404297,U
183,64.28976440429688,0.7657111287117004,S
184,59.03460693359375,-67.98637390136719,F
185,-82.81544494628906,1.242091178894043,J
186,15.697623252868652,18.629587173461914,R
187,54.30744171142578,24.538137435913086,E
188,-7.4220099449157715,-31.47416877746582,P
189,-50.36297607421875,73.9223403930664,I
190,-1.6234314441680908,26.790512084960938,K
191,-6.1998419761657715,53.97458267211914,D
192,-17.86771011352539,15.0813570022583,B
193,17.92666244506836,23.120901107788086,H
194,-38.65387725830078,-4.0974531173706055,M
195,-38.47612762451172,-43.55063247680664,P
196,6.19051456451416,49.23539733886719,O
197,33.08232879638672,31.450407028198242,S
198,44.11394119262695,-40.0777473449707,K
199,-56.308868408203125,-53.78061294555664,V
200,-18.66571044921875,-38.35176086425781,F
201,-34.18157958984375,-81.99585723876953,Y
202,35.34415817260742,-10.240391731262207,D
203,76.8658447265625,1.8754030466079712,Z
204,-25.70972442626953,59.242767333984375,Q
205,12.00681209564209,-50.97978210449219,S
206,21.02869987487793,4.789090633392334,B
207,12.999512672424316,-29.10688591003418,K
208,-49.73361587524414,-76.95018005371094,V
209,31.036518096923828,21.98445701599121,B
210,2.807736873626709,-84.91210174560547,Y
211,11.90854263305664,60.25115966796875,O
212,31.2658634185791,-25.162277221679688,Z
213,-49.33527755737305,34.475677490234375,L
214,-88.5188980102539,-5.144077777862549,J
215,61.517860412597656,-12.938036918640137,Z
216,43.870784759521484,-61.154090881347656,A
217,6.9880900382995605,17.445903778076172,L
218,-86.96287536621094,-1.9862638711929321,J
219,-25.457778930664062,53.738189697265625,Q
220,-28.962371826171875,40.084320068359375,N
221,77.57533264160156,-9.02812385559082,Z
222,85.3752670288086,9.17121410369873,E
223,-11.96670913696289,-23.87648582458496,J
224,-12.743614196777344,63.01346969604492,D
225,-4.892876148223877,49.63592529296875,O
226,-63.41188430786133,32.0382194519043,L
227,-48.41435623168945,-59.93276596069336,V
228,24.20134735107422,-22.765029907226562,X
229,-72.75353240966797,-1.7518987655639648,J
230,-30.472206115722656,-14.820528984069824,N
231,-40.97481918334961,25.651430130004883,H
232,22.723148345947266,-73.1791000366211,A
233,-33.121307373046875,26.22417449951172,P
234,40.18281555175781,-59.0758171081543,A
235,-17.635656356811523,-53.15126419067383,F
236,50.217708587646484,-22.012052536010742,X
237,-14.69448184967041,61.113739013671875,D
238,-28.678499221801758,-78.37139129638672,V
239,-8.252388000488281,-30.76685333251953,P
240,-20.77228546142578,-49.803627014160156,F
241,-23.62584114074707,-25.44209861755371,P
242,-36.927886962890625,-74.67536163330078,Y
243,-82.45579528808594,-37.93987274169922,W
244,-24.490928649902344,-25.97794532775879,P
245,6.083731174468994,8.833562850952148,J
246,64.32462310791016,10.2068510055542,E
247,61.34648513793945,5.261520862579346,S
248,86.50309753417969,14.061598777770996,E
249,22.1895809173584,6.641109943389893,B
250,-44.8695182800293,68.67347717285156,I
251,29.751319885253906,-13.828254699707031,S
252,31.193511962890625,32.45856857299805,S
253,65.95795440673828,35.80249786376953,C
254,-36.832218170166016,-4.04433012008667,M
255,-5.188804626464844,-28.414642333984375,P
256,40.47974395751953,-1.038804531097412,R
257,-16.925243377685547,13.575940132141113,U
258,58.54058837890625,-42.17936706542969,U
259,-11.495074272155762,64.31607055664062,D
260,-43.8379020690918,86.67764282226562,U
261,-85.50355529785156,-3.119210958480835,J
262,21.049339294433594,-27.96469497680664,Z
263,-18.29818344116211,-36.540672302246094,F
264,19.8109073638916,-90.23197174072266,V
265,-31.198766708374023,6.311835765838623,M
266,70.2806167602539,61.45228958129883,U
267,22.039405822753906,27.746912002563477,B
268,-54.6765251159668,25.198095321655273,L
269,-9.101800918579102,78.77851867675781,T
270,14.858510971069336,-38.28857421875,D
271,-1.5718485116958618,-55.97269821166992,T
272,5.018723011016846,49.06013870239258,O
273,-20.4776611328125,94.09241485595703,T
274,58.548439025878906,-37.587093353271484,U
275,39.72968292236328,4.8347392082214355,D
276,49.43926239013672,68.19921875,R
277,51.562747955322266,38.03667068481445,G
278,2.7680742740631104,77.52183532714844,D
279,31.8253173828125,30.65573501586914,S
280,-7.848008632659912,20.40209197998047,S
281,-39.7747688293457,-5.657710552215576,M
282,-36.76280212402344,2.1430675983428955,M
283,10.797358512878418,3.5292375087738037,D
284,32.375972747802734,-22.620317459106445,Z
285,-74.40277099609375,-35.92727279663086,W
286,71.71353149414062,29.136940002441406,C
287,48.08369827270508,23.004411697387695,K
288,16.882892608642578,3.3594136238098145,J
289,-19.99005889892578,4.421773910522461,A
290,3.287407636642456,-20.84465980529785,D
291,8.853818893432617,44.02044677734375,C
292,-44.799888610839844,-60.84086990356445,V
293,63.454498291015625,-0.20837931334972382,S
294,-22.012413024902344,-33.105098724365234,F
295,29.908355712890625,-61.26652908325195,A
296,22.96316909790039,30.595367431640625,B
297,-26.841562271118164,40.02326202392578,N
298,-11.155048370361328,-11.824603080749512,U
299,58.03268051147461,2.9546709060668945,S
300,-30.93874168395996,62.582401275634766,Q
301,61.7021484375,-63.428382873535156,F
302,-19.00433921813965,-50.05124282836914,F
303,47.85543441772461,13.820024490356445,X
304,23.541221618652344,-67.5299072265625,A
305,30.658708572387695,20.116247177124023,B
306,5.132101535797119,45.16994857788086,O
307,-72.07937622070312,13.242130279541016,J
308,-53.36552429199219,51.4504280090332,H
309,-49.4661979675293,-14.636905670166016,M
310,-69.08779907226562,-16.919769287109375,I
311,-52.66250228881836,-33.02648162841797,W
312,7.651482582092285,52.719913482666016,N
313,28.83724021911621,-77.39693450927734,A
314,54.476802825927734,-8.848186492919922,S
315,-67.89630126953125,-62.43059158325195,P
316,7.978341102600098,2.846994400024414,D
317,-41.58546447753906,-9.352566719055176,M
318,-3.293673276901245,-79.67639923095703,T
319,-52.957176208496094,31.19214630126953,L
320,-37.57615661621094,48.785160064697266,X
321,28.3560848236084,46.15059280395508,G
322,23.24265480041504,-9.65392780303955,D
323,89.37251281738281,13.158609390258789,E
324,-29.235671997070312,39.533390045166016,N
325,21.871131896972656,62.34644317626953,G
326,-56.65019226074219,-54.83580017089844,V
327,39.201045989990234,-64.77373504638672,A
328,6.609498500823975,-40.01908874511719,E
329,-30.449665069580078,83.14160919189453,K
330,-42.209007263183594,-8.255086898803711,M
331,26.228670120239258,-49.35784912109375,L
332,-9.939016342163086,-59.652042388916016,T
333,25.491403579711914,60.762062072753906,G
334,-77.16012573242188,-10.132864952087402,J
335,57.669822692871094,-62.35985565185547,F
336,-58.655357360839844,-32.542625427246094,W
337,24.09144401550293,-71.0285873413086,A
338,25.701519012451172,-12.796998977661133,K
339,-28.912412643432617,-58.75835037231445,P
340,-28.889432907104492,4.8863677978515625,M
341,11.580050468444824,63.73767852783203,O
342,59.89165496826172,4.886209011077881,S
343,-3.3508377075195312,12.947141647338867,C
344,15.5629243850708,74.85674285888672,O
345,66.16059112548828,12.91811752319336,Z
346,-0.044795017689466476,-0.6484414339065552,X
347,-58.74100112915039,-40.846351623535156,W
348,26.314847946166992,22.894392013549805,B
349,69.77462005615234,-44.74398422241211,C
350,-23.755224227905273,-57.22688674926758,F
351,33.50376892089844,87.12806701660156,I
352,47.478431701660156,-1.7573591470718384,B
353,-31.045757293701172,-32.97381591796875,P
354,15.409114837646484,-28.40924644470215,K
355,56.479164123535156,-38.532100677490234,U
356,-65.47637939453125,55.20223617553711,N
357,-37.72015380859375,-74.92681121826172,Y
358,6.882184982299805,11.97769832611084,I
359,23.808307647705078,-33.2653694152832,Q
360,-25.077184677124023,56.72580337524414,Q
361,76.71493530273438,2.5585548877716064,Z
362,-1.638005256652832,5.084667205810547,F
363,-38.24207305908203,-4.626845359802246,M
364,-11.179205894470215,63.915924072265625,D
365,-24.371082305908203,-7.325613498687744,N
366,-66.89615631103516,-34.973087310791016,W
367,65.48189544677734,63.05282211303711,U
368,8.365211486816406,37.3270378112793,G
369,-19.381179809570312,22.287466049194336,G
370,-0.5935093760490417,-25.009681701660156,O
371,70.48553466796875,62.43925857543945,U
372,0.6638447046279907,25.42970848083496,K
373,-79.66350555419922,-37.77340316772461,W
374,47.1602897644043,-28.96284294128418,K
375,5.865964889526367,-44.57768249511719,E
376,-46.339881896972656,-79.73854064941406,V
377,9.109509468078613,-21.191225051879883,R
378,53.692195892333984,4.7116498947143555,Z
379,36.12931442260742,-15.996233940124512,S
380,-15.167530059814453,5.756486415863037,N
381,39.99513244628906,-39.382076263427734,X
382,67.51010131835938,36.45134353637695,I
383,-24.02595329284668,66.87315368652344,Q
384,-51.864410400390625,-17.324413299560547,N
385,70.20317077636719,-40.173118591308594,C
386,21.619110107421875,-37.92808532714844,Q
387,-5.916799545288086,45.648193359375,N
388,13.45901107788086,-6.1874098777771,K
389,7.549740791320801,-49.81867599487305,S
390,57.53424072265625,-22.294479370117188,E
391,-1.446326494216919,-0.8956736922264099,D
392,-40.42877197265625,52.29833221435547,X
393,85.37185668945312,32.794403076171875,C
394,-70.49372100830078,-3.2263343334198,J
395,20.856388092041016,6.065157890319824,B
396,-8.820401191711426,56.763824462890625,D
397,3.8972198963165283,-15.216299057006836,R
398,77.09916687011719,0.4352816045284271,Z
399,-14.109668731689453,84.10053253173828,T
400,-31.93168067932129,80.48712921142578,K
401,13.048541069030762,36.7412223815918,G
402,8.789128303527832,-17.692302703857422,B
403,34.64812088012695,-38.287479400634766,X
404,23.08855628967285,-9.276658058166504,D
405,-28.413734436035156,-74.87600708007812,V
406,22.855201721191406,91.79359436035156,I
407,60.27036666870117,-15.047075271606445,Z
408,26.530059814453125,63.79278564453125,G
409,-67.6109619140625,13.082385063171387,J
410,-28.33118438720703,-75.09841918945312,V
411,-44.59648513793945,-23.773765563964844,V
412,-10.958009719848633,-27.8492488861084,J
413,70.54047393798828,39.39364242553711,C
414,60.938804626464844,-34.617244720458984,U
415,21.53077507019043,-73.45589447021484,A
416,-39.90938186645508,-76.00094604492188,Y
417,-0.5080838799476624,-82.40921783447266,T
418,-41.3897819519043,-3.360807418823242,M
419,-50.130069732666016,-53.604732513427734,V
420,40.67353820800781,-31.04235076904297,S
421,-85.03538513183594,37.71934509277344,M
422,-39.69898986816406,-79.43115997314453,Y
423,-17.74864959716797,-20.996946334838867,Z
424,-79.83320617675781,36.293861389160156,M
425,-77.50138092041016,37.418880462646484,M
426,-72.15904235839844,10.880552291870117,J
427,11.609657287597656,-28.16061782836914,K
428,22.62477684020996,30.11867904663086,B
429,-0.39057645201683044,28.92789077758789,K
430,36.100765228271484,-29.732810974121094,Z
431,59.8876953125,-62.94981002807617,F
432,-29.023014068603516,40.02425765991211,N
433,-25.460405349731445,-24.99226188659668,P
434,72.12716674804688,41.198760986328125,C
435,33.30512619018555,-20.927526473999023,Z
436,53.482906341552734,-9.13021469116211,S
437,-69.60372924804688,-41.242794036865234,W
438,-33.61958312988281,-34.49538040161133,P
439,-89.53114318847656,19.059499740600586,L
440,72.28413391113281,58.91751480102539,U
441,-66.56475830078125,12.438191413879395,J
442,-67.17500305175781,15.173178672790527,J
443,62.83667755126953,11.548599243164062,Z
444,-47.33823013305664,11.190472602844238,M
445,-10.311264991760254,-13.643542289733887,U
446,-79.55669403076172,-9.587610244750977,J
447,25.049793243408203,21.33086395263672,B
448,21.501985549926758,-4.2389678955078125,B
449,24.843807220458984,-35.630882263183594,Q
450,-26.142169952392578,-8.18043327331543,N
451,33.57975769042969,5.318023204803467,D
452,41.014183044433594,43.675628662109375,B
453,42.09162902832031,-19.987934112548828,E
454,55.32767105102539,-23.35814094543457,E
455,-29.742528915405273,-13.993048667907715,N
456,-12.745050430297852,85.38998413085938,T
457,-45.53496170043945,-82.37190246582031,Y
458,-26.49045181274414,48.77835464477539,Q
459,-8.887628555297852,-15.398653030395508,U
460,-53.25798416137695,57.14151382446289,H
461,-70.98201751708984,10.537304878234863,J
462,42.30805206298828,4.420364856719971,D
463,50.247745513916016,52.08578872680664,G
464,-24.730894088745117,12.284595489501953,V
465,-58.95400619506836,5.254521369934082,U
466,-56.069984436035156,-5.3175859451293945,U
467,78.98787689208984,-11.059032440185547,Z
468,51.20004653930664,53.0937614440918,G
469,-54.669246673583984,23.450794219970703,L
470,32.83015060424805,3.4706826210021973,D
471,-3.2695798873901367,-4.890756130218506,J
472,-15.99956226348877,20.69938087463379,K
473,19.240707397460938,-71.04861450195312,A
474,-91.9617691040039,13.915915489196777,L
475,1.7545284032821655,13.513151168823242,X
476,23.024518966674805,-40.983001708984375,Q
477,60.397151947021484,-64.3546371459961,F
478,-67.70520782470703,-45.47860336303711,W
479,35.937808990478516,-38.563262939453125,K
480,-39.948360443115234,-45.323463439941406,P
481,-40.07173538208008,-25.87452507019043,V
482,22.308372497558594,-49.87267303466797,L
483,39.0734748840332,-61.717185974121094,A
484,32.894256591796875,23.146528244018555,B
485,18.045957565307617,-46.5535774230957,S
486,11.419502258300781,-42.06675338745117,I
487,41.01485061645508,43.289894104003906,B
488,-20.504650115966797,-4.879638671875,F
489,6.213829040527344,15.605560302734375,I
490,-41.827449798583984,6.341846942901611,M
491,46.08724594116211,29.287189483642578,K
492,72.22428894042969,29.426715850830078,C
493,34.56519317626953,-11.601405143737793,H
494,37.28957748413086,33.387046813964844,S
495,33.9258918762207,20.72284698486328,B
496,7.909414291381836,68.0815658569336,O
497,-40.81093215942383,-9.719064712524414,M
498,24.86159896850586,88.88997650146484,I
499,-24.36525535583496,18.833959579467773,W
500,70.5205307006836,60.6025505065918,U
501,-6.47540283203125,-65.04556274414062,Y
502,20.297449111938477,-69.61150360107422,A
503,-33.05271911621094,-33.35631561279297,P
504,22.964754104614258,7.179976940155029,B
505,3.474109172821045,57.03510284423828,O
506,-2.9628777503967285,-64.3313217163086,Y
507,6.7094292640686035,11.73436450958252,I
508,49.25045394897461,67.44483947753906,R
509,-24.62905502319336,-15.230257034301758,N
510,27.87543487548828,24.578662872314453,B
511,24.93562126159668,-35.57133865356445,Q
512,-11.585243225097656,36.45782470703125,H
513,-87.708251953125,-2.3286831378936768,J
514,-82.75080108642578,-36.913063049316406,W
515,-2.558785915374756,-62.446617126464844,Y
516,-17.55841827392578,-51.34244155883789,F
517,37.182830810546875,-60.098594665527344,A
518,19.834091186523438,77.73129272460938,X
519,32.75730895996094,-28.09781837463379,Z
520,-54.37356185913086,57.08415985107422,H
521,18.096376419067383,-15.727982521057129,K
522,4.9022603034973145,11.39389705657959,J
523,-27.727603912353516,-6.605157852172852,N
524,1.0248157978057861,29.63275718688965,W
525,-58.77280807495117,-0.4251725971698761,U
526,-38.96366882324219,-80.81683349609375,Y
527,-25.683691024780273,54.78022384643555,Q
528,-44.577327728271484,-61.698997497558594,V
529,9.566420555114746,-22.371599197387695,D
530,-44.14799880981445,-76.64694213867188,V
531,50.78849792480469,67.68450164794922,R
532,84.91859436035156,-27.83241081237793,L
533,-32.44135284423828,-69.07762908935547,V
534,-19.34231185913086,-37.24863815307617,F
535,-22.90801429748535,8.035521507263184,B
536,47.4063835144043,71.4866943359375,R
537,13.197882652282715,58.9970817565918,J
538,-47.39497756958008,-79.14104461669922,V
539,-33.97917175292969,-22.273509979248047,Y
540,-37.61338806152344,-4.118975639343262,M
541,60.64586639404297,18.12013816833496,X
542,60.26597595214844,1.6310489177703857,S
543,51.796897888183594,-16.638751983642578,K
544,-0.34974968433380127,-82.07962036132812,T
545,47.090232849121094,-17.41792869567871,H
546,-85.36276245117188,19.934690475463867,L
547,-83.5633316040039,1.0753694772720337,J
548,2.833733558654785,77.54354095458984,D
549,36.644615173339844,51.285831451416016,B
550,-24.82467269897461,-15.508840560913086,N
551,-24.064800262451172,9.796181678771973,R
552,-50.30665969848633,-19.092496871948242,M
553,77.40455627441406,-10.311110496520996,Z
554,-21.858264923095703,5.990555763244629,R
555,-32.611183166503906,80.01551055908203,K
556,-68.8136978149414,-35.63901901245117,W
557,-30.79948616027832,-31.848438262939453,P
558,48.95118713378906,19.447708129882812,E
559,6.720703601837158,-36.93602752685547,E
560,-30.21603775024414,-79.23564147949219,Y
561,-84.44674682617188,2.258100986480713,J
562,-62.06412124633789,31.8802547454834,L
563,-49.48698043823242,71.37968444824219,I
564,-75.70108795166016,-18.591304779052734,I
565,15.248560905456543,-60.74222946166992,M
566,-27.028491973876953,-75.42367553710938,V
567,-22.40189552307129,-26.58796501159668,P
568,-11.391352653503418,36.470455169677734,H
569,13.34827709197998,-35.09048080444336,R
570,-0.8416113257408142,11.16077709197998,X
571,-31.04720687866211,28.60580062866211,P
572,-44.781341552734375,-74.80643463134766,V
573,-61.24943923950195,55.480098724365234,N
574,14.054121017456055,62.00528335571289,O
575,51.18992614746094,38.05210494995117,G
576,-11.253835678100586,-59.70093536376953,T
577,4.449678421020508,-15.119888305664062,R
578,-83.00316619873047,-36.31257247924805,W
579,-10.720869064331055,-12.486870765686035,U
580,24.31906509399414,-47.36952209472656,L
581,11.229114532470703,-50.32567596435547,S
582,-16.789289474487305,49.5661735534668,Q
583,-48.82503128051758,10.340977668762207,M
584,-24.24812889099121,-58.380455017089844,F
585,-53.75691223144531,-57.75815200805664,V
586,-51.69784164428711,-57.41812515258789,V
587,59.994014739990234,-62.7945442199707,F
588,-42.180233001708984,7.510225296020508,M
589,-68.00057983398438,-14.754334449768066,I
590,-43.17521286010742,-46.07535171508789,P
591,-59.15898895263672,2.9495389461517334,U
592,23.521333694458008,29.65918731689453,B
593,3.8064637184143066,47.5322151184082,Q
594,-58.24321365356445,51.221126556396484,H
595,-38.530452728271484,46.888153076171875,X
596,-38.49504470825195,10.44000244140625,M
597,-74.27518463134766,-5.691633701324463,J
598,-42.386592864990234,-26.05585479736328,V
599,36.09673309326172,52.425140380859375,B
600,-9.810535430908203,-53.34791946411133,T
601,55.35707473754883,-48.29962921142578,U
602,29.276880264282227,5.036554336547852,D
603,-36.32276916503906,-74.93550872802734,Y
604,14.546294212341309,71.48233795166016,O
605,16.373044967651367,72.58607482910156,O
606,-28.303955078125,82.7395248413086,K
607,-56.93904113769531,-24.29856300354004,W
608,30.66908836364746,-62.586341857910156,A
609,-3.5558018684387207,-17.584705352783203,O
610,-3.382314920425415,24.69312286376953,S
611,-8.668065071105957,-56.99183654785156,T
612,34.02210235595703,30.202226638793945,S
613,50.65767288208008,-21.36433219909668,X
614,-8.545143127441406,82.94017791748047,T
615,-16.347049713134766,-2.217503070831299,U
616,-3.879079580307007,-61.23771667480469,Y
617,-44.18351745605469,-61.25270080566406,V
618,38.97761917114258,5.228372573852539,D
619,-0.8643497824668884,40.48651885986328,H
620,-17.645586013793945,12.540821075439453,B
621,37.2313346862793,-31.633159637451172,S
622,14.054010391235352,66.3414077758789,O
623,11.869149208068848,45.43437194824219,O
624,-67.89366912841797,15.217130661010742,J
625,-36.198875427246094,25.551681518554688,P
626,-23.656911849975586,27.672048568725586,O
627,-69.08760070800781,-16.919477462768555,I
628,24.26592445373535,12.451226234436035,Z
629,-27.4412841796875,28.297344207763672,W
630,62.75303268432617,-66.06462860107422,F
631,44.17571258544922,-21.133142471313477,H
632,41.13888931274414,5.7771406173706055,D
633,39.24489974975586,41.589111328125,B
634,1.5273048877716064,87.87659454345703,K
635,-5.211597919464111,-76.69629669189453,T
636,-64.8738021850586,55.29448699951172,N
637,64.41065979003906,-63.18580627441406,F
638,39.23910903930664,-62.67382049560547,A
639,-50.13462829589844,-32.82608413696289,V
640,-3.979609727859497,-44.295989990234375,F
641,15.75776195526123,-87.1158447265625,Y
642,31.729543685913086,-6.839662551879883,R
643,-24.966794967651367,51.56121063232422,Q
644,-38.426944732666016,-2.566962957382202,M
645,-26.96613883972168,-54.680572509765625,P
646,47.13123321533203,22.955373764038086,K
647,-38.29742431640625,19.437271118164062,Y
648,10.636439323425293,5.52616024017334,D
649,47.10847091674805,72.3620834350586,R
650,30.64910125732422,-9.236976623535156,B
651,16.393091201782227,31.29967498779297,T
652,-78.1552505493164,-33.8031005859375,W
653,-0.7999647855758667,28.32443618774414,K
654,14.579635620117188,-46.89799118041992,G
655,-43.087764739990234,-46.17684555053711,P
656,84.73643493652344,33.048824310302734,C
657,28.922801971435547,-13.970148086547852,S
658,-73.96086883544922,-0.3373105823993683,J
